,mse,psnr,ssim,method,img_id
346,1885.767573038737,15.375921973696576,0.852128177618993,our,833.0
347,2179.2678019205728,14.747697585473443,0.7703994778732631,ucmr,833.0
348,2718.369181315104,13.787719229968026,0.8159076860483215,our,839.0
349,3366.549387613932,12.858953708740229,0.7185308868647026,ucmr,839.0
350,1780.2270965576172,15.62604953788876,0.8465082875849618,our,843.0
351,1674.7189331054688,15.891384307152709,0.8081287528356175,ucmr,843.0
352,1301.1253407796223,16.987612255769314,0.9057787006868372,our,846.0
353,2134.829132080078,14.837172402723828,0.8331553344498338,ucmr,846.0
354,2281.5025482177734,14.548594026940105,0.8515334643945928,our,852.0
355,2484.548299153646,14.178329171008999,0.7665334057229541,ucmr,852.0
356,3155.1286417643228,13.140632897538646,0.7643575056661972,our,855.0
357,3383.536321004232,12.8370951803363,0.7173277001827006,ucmr,855.0
358,3523.412068684896,12.661169232810964,0.7643036378203906,our,863.0
359,3677.620859781901,12.475134067630073,0.6879910519170762,ucmr,863.0
360,2440.3285929361978,14.256320523608263,0.8503274118937504,our,888.0
361,2638.4261271158853,13.917354219284146,0.7990096455249628,ucmr,888.0
362,2327.2588907877603,14.462356627610152,0.860852123659415,our,892.0
363,2866.3336588541665,13.557536173170908,0.813001473475301,ucmr,892.0
364,2734.445281982422,13.762111235836038,0.8281854880098032,our,893.0
365,2778.341323852539,13.692947623893286,0.8071344873422265,ucmr,893.0
366,552.7260131835938,20.705704564159696,0.9006617150587334,our,898.0
367,529.2590789794922,20.894120441681928,0.8927386635274831,ucmr,898.0
368,5066.833231608073,11.083437505942653,0.7708885503089021,our,910.0
369,5193.328709920247,10.97634548885883,0.6894918931439803,ucmr,910.0
370,1775.2053680419922,15.63831758379261,0.8968690050954454,our,912.0
371,1326.9545033772786,16.902243281850286,0.8491629801264821,ucmr,912.0
372,2173.3062286376953,14.759594361868583,0.8485469054413723,our,916.0
373,1867.4636739095051,15.41828198238086,0.8017019991739393,ucmr,916.0
374,2900.214569091797,13.506502309947017,0.8412903282664508,our,917.0
375,2938.2948252360025,13.449849906018407,0.7676369273624936,ucmr,917.0
376,6693.991200764974,9.873952237248089,0.704090445933451,our,918.0
377,6628.913909912109,9.916379820212807,0.5811174128473177,ucmr,918.0
378,1368.8138783772786,16.767359610092424,0.8755498437867594,our,919.0
379,1962.0540517171223,15.203693934819121,0.7836526721359517,ucmr,919.0
380,2898.2940724690757,13.509379122478713,0.8023009585095657,our,920.0
381,2601.1508280436196,13.979148253241325,0.6994906967495053,ucmr,920.0
382,2977.4810384114585,13.392313564358469,0.8815569355620444,our,921.0
383,2788.572992960612,13.67698343912263,0.8340803199681995,ucmr,921.0
384,2355.9859924316406,14.409076568529006,0.8591846660529453,our,923.0
385,2342.747568766276,14.433548650144164,0.7651014920978453,ucmr,923.0
386,4311.830373128255,11.784186934441927,0.7561360993061482,our,924.0
387,5020.908915201823,11.122980180006419,0.6081416660534901,ucmr,924.0
388,1696.721908569336,15.834696932530099,0.865137164635957,our,926.0
389,1662.209493001302,15.923946025985886,0.8446221629972946,ucmr,926.0
390,2053.7879740397134,15.005247543512992,0.8528878847451078,our,929.0
391,2210.0059865315757,14.686869107510766,0.8009644047535948,ucmr,929.0
392,6009.035313924153,10.342756045835236,0.6432527727710915,our,930.0
393,6404.575098673503,10.065900384066534,0.5616873419791132,ucmr,930.0
394,6579.899088541667,9.94861127683373,0.7051279404494837,our,931.0
395,5973.912358601888,10.368215139514554,0.608101027828,ucmr,931.0
396,1257.165771484375,17.136878127808977,0.8881948092584772,our,932.0
